Row	Column	Column_merged	Row_merged	ICLID	Repetition	Condition	Timepoint	Abs680	Abs750	average_blank_per_plate_abs680	average_blank_per_plate_abs750	Abs680_fixed	Abs750_fixed
G	6	5	A	SC	Rep2	SC_suplow	0	0.114600003	0.117200002	0.104650001	0.108683333	0.009950002	0.008516669
G	7	5	B	SC	Rep2	SC_suphigh	0	0.116099998	0.1197	0.104650001	0.108683333	0.011449998	0.011016667
G	8	5	B	SC	Rep2	SC_suphigh	0	0.115599997	0.120200001	0.104650001	0.108683333	0.010949997	0.011516668
G	9	5	B	SC	Rep3	SC_suphigh	0	0.1131	0.117600001	0.104650001	0.108683333	0.008449999	0.008916669
G	10	5	B	SC	Rep3	SC_suphigh	0	0.115699999	0.118699998	0.104650001	0.108683333	0.011049998	0.010016665
G	11	5	B	SC	Rep3	SC_suphigh	0	0.119099997	0.120999999	0.104650001	0.108683333	0.014449996	0.012316667
G	12	5	B	SC	Rep3	SC_suphigh	0	0.115199998	0.117799997	0.104650001	0.108683333	0.010549997	0.009116665
H	1	5	A	SC	Rep1	SC_suplow	0	0.101899996	0.107100002	0.104650001	0.108683333	-0.002750004	-0.00158333
H	2	5	A	SC	Rep1	SC_suplow	0	0.107699998	0.112199999	0.104650001	0.108683333	0.003049997	0.003516667
H	3	5	A	SC	Rep1	SC_suplow	0	0.103699997	0.1065	0.104650001	0.108683333	-0.000950004	-0.002183333
H	4	5	A	CHLAMY	Rep1	blank	0	0.0986	0.102899998	0.104650001	0.108683333	-0.006050001	-0.005783334
H	5	5	A	SC	Rep2	SC_suplow	0	0.108800001	0.114200003	0.104650001	0.108683333	0.004150001	0.005516671
H	6	5	A	SC	Rep2	SC_suplow	0	0.111699998	0.116099998	0.104650001	0.108683333	0.007049998	0.007416666
H	7	5	B	SC	Rep2	SC_suphigh	0	0.1096	0.1127	0.104650001	0.108683333	0.004949999	0.004016668
H	8	5	B	CHLAMY	Rep2	blank	0	0.101199999	0.1039	0.104650001	0.108683333	-0.003450001	-0.004783332
H	9	5	B	SC	Rep3	SC_suphigh	0	0.1149	0.116800003	0.104650001	0.108683333	0.01025	0.00811667
H	10	5	B	SC	Rep3	SC_suphigh	0	0.117200002	0.119400002	0.104650001	0.108683333	0.012550001	0.010716669
H	11	5	B	SC	Rep3	SC_suphigh	0	0.114200003	0.116499998	0.104650001	0.108683333	0.009550003	0.007816665
H	12	5	B	CHLAMY	Rep3	blank	0	0.108099997	0.111299999	0.104650001	0.108683333	0.003449996	0.002616666
A	1	5	A	SC	Rep1	SC_suplow	24	0.119900003	0.120999999	0.102016665	0.105816669	0.017883338	0.015183331
A	2	5	A	SC	Rep1	SC_suplow	24	0.107000001	0.109700002	0.102016665	0.105816669	0.004983336	0.003883333
A	3	5	A	SC	Rep1	SC_suplow	24	0.104699999	0.106899999	0.102016665	0.105816669	0.002683334	0.001083331
A	4	5	A	SC	Rep1	SC_suplow	24	0.108900003	0.110799998	0.102016665	0.105816669	0.006883338	0.00498333
A	5	5	A	SC	Rep2	SC_suplow	24	0.119499996	0.122400001	0.102016665	0.105816669	0.017483331	0.016583332
A	6	5	A	SC	Rep2	SC_suplow	24	0.104900002	0.1074	0.102016665	0.105816669	0.002883337	0.001583332
A	7	5	B	SC	Rep2	SC_suphigh	24	0.120700002	0.127499998	0.102016665	0.105816669	0.018683337	0.021683329
A	8	5	B	SC	Rep2	SC_suphigh	24	0.117799997	0.126900002	0.102016665	0.105816669	0.015783332	0.021083334
A	9	5	B	SC	Rep3	SC_suphigh	24	0.119099997	0.125100002	0.102016665	0.105816669	0.017083332	0.019283333
A	10	5	B	SC	Rep3	SC_suphigh	24	0.115400001	0.116800003	0.102016665	0.105816669	0.013383336	0.010983334
A	11	5	B	SC	Rep3	SC_suphigh	24	0.126900002	0.1285	0.102016665	0.105816669	0.024883337	0.022683331
A	12	5	B	SC	Rep3	SC_suphigh	24	0.134000003	0.136099994	0.102016665	0.105816669	0.031983338	0.030283326
B	1	5	A	SC	Rep1	SC_suplow	24	0.115900002	0.117399998	0.102016665	0.105816669	0.013883337	0.011583329
B	2	5	A	SC	Rep1	SC_suplow	24	0.104999997	0.107199997	0.102016665	0.105816669	0.002983332	0.001383328
B	3	5	A	SC	Rep1	SC_suplow	24	0.104999997	0.108999997	0.102016665	0.105816669	0.002983332	0.003183329
B	4	5	A	SC	Rep1	SC_suplow	24	0.123800002	0.127800003	0.102016665	0.105816669	0.021783337	0.021983334
B	5	5	A	SC	Rep2	SC_suplow	24	0.1153	0.117899999	0.102016665	0.105816669	0.013283335	0.012083331
B	6	5	A	SC	Rep2	SC_suplow	24	0.122199997	0.126000002	0.102016665	0.105816669	0.020183332	0.020183334
B	7	5	B	SC	Rep2	SC_suphigh	24	0.116599999	0.122599997	0.102016665	0.105816669	0.014583334	0.016783328
B	8	5	B	SC	Rep2	SC_suphigh	24	0.1259	0.128000006	0.102016665	0.105816669	0.023883335	0.022183338
B	9	5	B	SC	Rep3	SC_suphigh	24	0.134100005	0.133900002	0.102016665	0.105816669	0.03208334	0.028083333
B	10	5	B	SC	Rep3	SC_suphigh	24	0.1294	0.129500002	0.102016665	0.105816669	0.027383335	0.023683333
B	11	5	B	SC	Rep3	SC_suphigh	24	0.121799998	0.129899994	0.102016665	0.105816669	0.019783333	0.024083325
B	12	5	B	SC	Rep3	SC_suphigh	24	0.1329	0.1373	0.102016665	0.105816669	0.030883335	0.031483331
C	1	5	A	SC	Rep1	SC_suplow	24	0.102700002	0.104699999	0.102016665	0.105816669	0.000683337	-0.001116669
C	2	5	A	SC	Rep1	SC_suplow	24	0.121399999	0.124799997	0.102016665	0.105816669	0.019383334	0.018983328
C	3	5	A	SC	Rep1	SC_suplow	24	0.1052	0.108999997	0.102016665	0.105816669	0.003183335	0.003183329
C	4	5	A	SC	Rep1	blank	24	0.109300002	0.113300003	0.102016665	0.105816669	0.007283337	0.007483335
C	5	5	A	SC	Rep2	SC_suplow	24	0.110799998	0.115800001	0.102016665	0.105816669	0.008783333	0.009983332
C	6	5	A	SC	Rep2	SC_suplow	24	0.108199999	0.111199997	0.102016665	0.105816669	0.006183334	0.005383329
C	7	5	B	SC	Rep2	SC_suphigh	24	0.1127	0.118100002	0.102016665	0.105816669	0.010683335	0.012283334
C	8	5	B	BLANK	Rep2	blank	24	0.104599997	0.109700002	0.102016665	0.105816669	0.002583332	0.003883333
C	9	5	B	SC	Rep3	SC_suphigh	24	0.125799999	0.130400002	0.102016665	0.105816669	0.023783334	0.024583333
C	10	5	B	SC	Rep3	SC_suphigh	24	0.131500006	0.133100003	0.102016665	0.105816669	0.029483341	0.027283334
C	11	5	B	SC	Rep3	SC_suphigh	24	0.128000006	0.129299998	0.102016665	0.105816669	0.025983341	0.02348333
C	12	5	B	BLANK	Rep3	blank	24	0.104199998	0.1083	0.102016665	0.105816669	0.002183333	0.002483332
D	1	5	A	SC	Rep1	SC_suplow	24	0.101999998	0.104099996	0.102016665	0.105816669	-1.66669E-05	-0.001716672
D	2	5	A	SC	Rep1	SC_suplow	24	0.103200004	0.1061	0.102016665	0.105816669	0.001183338	0.000283332
D	3	5	A	SC	Rep1	SC_suplow	24	0.103600003	0.106799997	0.102016665	0.105816669	0.001583338	0.000983329
D	4	5	A	SC	Rep1	SC_suplow	24	0.101800002	0.103699997	0.102016665	0.105816669	-0.000216663	-0.002116671
D	5	5	A	SC	Rep2	SC_suplow	24	0.106299996	0.110299997	0.102016665	0.105816669	0.004283331	0.004483329
D	6	5	A	SC	Rep2	SC_suplow	24	0.120499998	0.121699996	0.102016665	0.105816669	0.018483333	0.015883328
D	7	5	B	SC	Rep2	SC_suphigh	24	0.121699996	0.126000002	0.102016665	0.105816669	0.019683331	0.020183334
D	8	5	B	SC	Rep2	SC_suphigh	24	0.121699996	0.129299998	0.102016665	0.105816669	0.019683331	0.02348333
D	9	5	B	SC	Rep3	SC_suphigh	24	0.126200005	0.127800003	0.102016665	0.105816669	0.02418334	0.021983334
D	10	5	B	SC	Rep3	SC_suphigh	24	0.118699998	0.120300002	0.102016665	0.105816669	0.016683333	0.014483334
D	11	5	B	SC	Rep3	SC_suphigh	24	0.113200001	0.116300002	0.102016665	0.105816669	0.011183336	0.010483333
D	12	5	B	SC	Rep3	SC_suphigh	24	0.139400005	0.141800001	0.102016665	0.105816669	0.03738334	0.035983333
E	1	5	A	SC	Rep1	SC_suplow	24	0.103600003	0.106799997	0.102016665	0.105816669	0.001583338	0.000983329
E	2	5	A	SC	Rep1	SC_suplow	24	0.104999997	0.107600003	0.102016665	0.105816669	0.002983332	0.001783335
E	3	5	A	SC	Rep1	SC_suplow	24	0.105800003	0.1087	0.102016665	0.105816669	0.003783338	0.002883331
E	4	5	A	SC	Rep1	SC_suplow	24	0.103	0.106200002	0.102016665	0.105816669	0.000983335	0.000383334
E	5	5	A	SC	Rep2	SC_suplow	24	0.1065	0.110600002	0.102016665	0.105816669	0.004483335	0.004783334
E	6	5	A	SC	Rep2	SC_suplow	24	0.1197	0.124700002	0.102016665	0.105816669	0.017683335	0.018883334
E	7	5	B	SC	Rep2	SC_suphigh	24	0.116800003	0.116400003	0.102016665	0.105816669	0.014783338	0.010583335
E	8	5	B	SC	Rep2	SC_suphigh	24	0.125300005	0.125400007	0.102016665	0.105816669	0.02328334	0.019583338
E	9	5	B	SC	Rep3	SC_suphigh	24	0.127299994	0.127599999	0.102016665	0.105816669	0.025283329	0.021783331
E	10	5	B	SC	Rep3	SC_suphigh	24	0.111599997	0.118199997	0.102016665	0.105816669	0.009583332	0.012383328
E	11	5	B	SC	Rep3	SC_suphigh	24	0.129800007	0.132699996	0.102016665	0.105816669	0.027783342	0.026883328
E	12	5	B	SC	Rep3	SC_suphigh	24	0.1184	0.125599995	0.102016665	0.105816669	0.016383335	0.019783327
F	1	5	A	SC	Rep1	SC_suplow	24	0.103500001	0.106700003	0.102016665	0.105816669	0.001483336	0.000883335
F	2	5	A	SC	Rep1	SC_suplow	24	0.103500001	0.105499998	0.102016665	0.105816669	0.001483336	-0.000316671
F	3	5	A	SC	Rep1	SC_suplow	24	0.108199999	0.110600002	0.102016665	0.105816669	0.006183334	0.004783334
F	4	5	A	SC	Rep1	SC_suplow	24	0.106399998	0.111100003	0.102016665	0.105816669	0.004383333	0.005283335
F	5	5	A	SC	Rep2	SC_suplow	24	0.106299996	0.111599997	0.102016665	0.105816669	0.004283331	0.005783328
F	6	5	A	SC	Rep2	SC_suplow	24	0.108499996	0.111299999	0.102016665	0.105816669	0.006483331	0.005483331
F	7	5	B	SC	Rep2	SC_suphigh	24	0.120800003	0.122100003	0.102016665	0.105816669	0.018783338	0.016283335
F	8	5	B	SC	Rep2	SC_suphigh	24	0.110600002	0.112000003	0.102016665	0.105816669	0.008583337	0.006183335
F	9	5	B	SC	Rep3	SC_suphigh	24	0.114799999	0.117200002	0.102016665	0.105816669	0.012783334	0.011383334
F	10	5	B	SC	Rep3	SC_suphigh	24	0.115400001	0.118500002	0.102016665	0.105816669	0.013383336	0.012683333
F	11	5	B	SC	Rep3	SC_suphigh	24	0.126900002	0.128399998	0.102016665	0.105816669	0.024883337	0.022583329
F	12	5	B	SC	Rep3	SC_suphigh	24	0.116400003	0.126100004	0.102016665	0.105816669	0.014383338	0.020283335
G	1	5	A	SC	Rep1	SC_suplow	24	0.102700002	0.106799997	0.102016665	0.105816669	0.000683337	0.000983329
G	2	5	A	SC	Rep1	SC_suplow	24	0.113799997	0.118299998	0.102016665	0.105816669	0.011783332	0.01248333
G	3	5	A	SC	Rep1	SC_suplow	24	0.1043	0.1052	0.102016665	0.105816669	0.002283335	-0.000616668
G	4	5	A	SC	Rep1	SC_suplow	24	0.106899999	0.1074	0.102016665	0.105816669	0.004883334	0.001583332
G	5	5	A	SC	Rep2	SC_suplow	24	0.1052	0.105899997	0.102016665	0.105816669	0.003183335	8.33285E-05
G	6	5	A	SC	Rep2	SC_suplow	24	0.106700003	0.108900003	0.102016665	0.105816669	0.004683338	0.003083335
G	7	5	B	SC	Rep2	SC_suphigh	24	0.120899998	0.128900006	0.102016665	0.105816669	0.018883333	0.023083338
G	8	5	B	SC	Rep2	SC_suphigh	24	0.1162	0.1197	0.102016665	0.105816669	0.014183335	0.013883331
G	9	5	B	SC	Rep3	SC_suphigh	24	0.125699997	0.128700003	0.102016665	0.105816669	0.023683332	0.022883335
G	10	5	B	SC	Rep3	SC_suphigh	24	0.116099998	0.118699998	0.102016665	0.105816669	0.014083333	0.012883329
G	11	5	B	SC	Rep3	SC_suphigh	24	0.118100002	0.119000003	0.102016665	0.105816669	0.016083337	0.013183334
G	12	5	B	SC	Rep3	SC_suphigh	24	0.128399998	0.128800005	0.102016665	0.105816669	0.026383333	0.022983336
H	1	5	A	SC	Rep1	SC_suplow	24	0.285699993	0.232999995	0.102016665	0.105816669	0.183683328	0.127183327
H	2	5	A	SC	Rep1	SC_suplow	24	0.1074	0.110600002	0.102016665	0.105816669	0.005383335	0.004783334
H	3	5	A	SC	Rep1	SC_suplow	24	0.104800001	0.1061	0.102016665	0.105816669	0.002783336	0.000283332
H	4	5	A	CHLAMY	Rep1	blank	24	0.092799999	0.096600004	0.102016665	0.105816669	-0.009216666	-0.009216665
H	5	5	A	SC	Rep2	SC_suplow	24	0.106600001	0.111100003	0.102016665	0.105816669	0.004583336	0.005283335
H	6	5	A	SC	Rep2	SC_suplow	24	0.1219	0.125400007	0.102016665	0.105816669	0.019883335	0.019583338
H	7	5	B	SC	Rep2	SC_suphigh	24	0.112499997	0.113899998	0.102016665	0.105816669	0.010483332	0.00808333
H	8	5	B	CHLAMY	Rep2	blank	24	0.097099997	0.0999	0.102016665	0.105816669	-0.004916668	-0.005916669
H	9	5	B	SC	Rep3	SC_suphigh	24	0.116099998	0.118900001	0.102016665	0.105816669	0.014083333	0.013083333
H	10	5	B	SC	Rep3	SC_suphigh	24	0.118799999	0.120099999	0.102016665	0.105816669	0.016783334	0.01428333
H	11	5	B	SC	Rep3	SC_suphigh	24	0.117399998	0.120899998	0.102016665	0.105816669	0.015383333	0.015083329
H	12	5	B	CHLAMY	Rep3	blank	24	0.104099996	0.107100002	0.102016665	0.105816669	0.002083331	0.001283334
A	1	5	A	SC	Rep1	SC_suplow	48	0.124600001	0.124399997	0.105999999	0.108583334	0.018600002	0.015816664
A	2	5	A	SC	Rep1	SC_suplow	48	0.114500001	0.116599999	0.105999999	0.108583334	0.008500002	0.008016666
A	3	5	A	SC	Rep1	SC_suplow	48	0.112199999	0.113700002	0.105999999	0.108583334	0.006200001	0.005116669
A	4	5	A	SC	Rep1	SC_suplow	48	0.117899999	0.119599998	0.105999999	0.108583334	0.0119	0.011016664
A	5	5	A	SC	Rep2	SC_suplow	48	0.112999998	0.115400001	0.105999999	0.108583334	0.006999999	0.006816668
A	6	5	A	SC	Rep2	SC_suplow	48	0.114100002	0.1175	0.105999999	0.108583334	0.008100003	0.008916666
A	7	5	B	SC	Rep2	SC_suphigh	48	0.115400001	0.117700003	0.105999999	0.108583334	0.009400003	0.009116669
A	8	5	B	SC	Rep2	SC_suphigh	48	0.111400001	0.112999998	0.105999999	0.108583334	0.005400002	0.004416664
A	9	5	B	SC	Rep3	SC_suphigh	48	0.127100006	0.127000004	0.105999999	0.108583334	0.021100007	0.01841667
A	10	5	B	SC	Rep3	SC_suphigh	48	0.119000003	0.122599997	0.105999999	0.108583334	0.013000004	0.014016663
A	11	5	B	SC	Rep3	SC_suphigh	48	0.115599997	0.116499998	0.105999999	0.108583334	0.009599999	0.007916664
A	12	5	B	SC	Rep3	SC_suphigh	48	0.118699998	0.123800002	0.105999999	0.108583334	0.012699999	0.015216668
B	1	5	A	SC	Rep1	SC_suplow	48	0.119900003	0.120099999	0.105999999	0.108583334	0.013900004	0.011516665
B	2	5	A	SC	Rep1	SC_suplow	48	0.113200001	0.115900002	0.105999999	0.108583334	0.007200003	0.007316669
B	3	5	A	SC	Rep1	SC_suplow	48	0.112099998	0.115500003	0.105999999	0.108583334	0.006099999	0.00691667
B	4	5	A	SC	Rep1	SC_suplow	48	0.125400007	0.128199995	0.105999999	0.108583334	0.019400008	0.019616661
B	5	5	A	SC	Rep2	SC_suplow	48	0.119800001	0.1215	0.105999999	0.108583334	0.013800003	0.012916667
B	6	5	A	SC	Rep2	SC_suplow	48	0.123400003	0.126000002	0.105999999	0.108583334	0.017400004	0.017416668
B	7	5	B	SC	Rep2	SC_suphigh	48	0.114500001	0.115199998	0.105999999	0.108583334	0.008500002	0.006616664
B	8	5	B	SC	Rep2	SC_suphigh	48	0.116999999	0.1215	0.105999999	0.108583334	0.011	0.012916667
B	9	5	B	SC	Rep3	SC_suphigh	48	0.119499996	0.120399997	0.105999999	0.108583334	0.013499998	0.011816663
B	10	5	B	SC	Rep3	SC_suphigh	48	0.134200007	0.132799998	0.105999999	0.108583334	0.028200008	0.024216664
B	11	5	B	SC	Rep3	SC_suphigh	48	0.120899998	0.121699996	0.105999999	0.108583334	0.014899999	0.013116663
B	12	5	B	SC	Rep3	SC_suphigh	48	0.119199999	0.122400001	0.105999999	0.108583334	0.0132	0.013816667
C	1	5	A	SC	Rep1	SC_suplow	48	0.113700002	0.114100002	0.105999999	0.108583334	0.007700004	0.005516668
C	2	5	A	SC	Rep1	SC_suplow	48	0.116700001	0.119400002	0.105999999	0.108583334	0.010700002	0.010816668
C	3	5	A	SC	Rep1	SC_suplow	48	0.109999999	0.114100002	0.105999999	0.108583334	0.004000001	0.005516668
C	4	5	A	SC	Rep1	blank	48	0.113799997	0.116300002	0.105999999	0.108583334	0.007799998	0.007716668
C	5	5	A	SC	Rep2	SC_suplow	48	0.116300002	0.118699998	0.105999999	0.108583334	0.010300003	0.010116664
C	6	5	A	SC	Rep2	SC_suplow	48	0.1127	0.115999997	0.105999999	0.108583334	0.006700002	0.007416663
C	7	5	B	SC	Rep2	SC_suphigh	48	0.111000001	0.112899996	0.105999999	0.108583334	0.005000003	0.004316663
C	8	5	B	BLANK	Rep2	blank	48	0.1065	0.110299997	0.105999999	0.108583334	0.000500001	0.001716663
C	9	5	B	SC	Rep3	SC_suphigh	48	0.117899999	0.119199999	0.105999999	0.108583334	0.0119	0.010616665
C	10	5	B	SC	Rep3	SC_suphigh	48	0.132100001	0.1338	0.105999999	0.108583334	0.026100002	0.025216666
C	11	5	B	SC	Rep3	SC_suphigh	48	0.117700003	0.118100002	0.105999999	0.108583334	0.011700004	0.009516669
C	12	5	B	BLANK	Rep3	blank	48	0.110100001	0.1127	0.105999999	0.108583334	0.004100002	0.004116667
D	1	5	A	SC	Rep1	SC_suplow	48	0.108800001	0.110299997	0.105999999	0.108583334	0.002800003	0.001716663
D	2	5	A	SC	Rep1	SC_suplow	48	0.1127	0.114200003	0.105999999	0.108583334	0.006700002	0.00561667
D	3	5	A	SC	Rep1	SC_suplow	48	0.111699998	0.114100002	0.105999999	0.108583334	0.0057	0.005516668
D	4	5	A	SC	Rep1	SC_suplow	48	0.103699997	0.105499998	0.105999999	0.108583334	-0.002300002	-0.003083336
D	5	5	A	SC	Rep2	SC_suplow	48	0.116700001	0.118799999	0.105999999	0.108583334	0.010700002	0.010216666
D	6	5	A	SC	Rep2	SC_suplow	48	0.107900001	0.111400001	0.105999999	0.108583334	0.001900002	0.002816667
D	7	5	B	SC	Rep2	SC_suphigh	48	0.112499997	0.115500003	0.105999999	0.108583334	0.006499998	0.00691667
D	8	5	B	SC	Rep2	SC_suphigh	48	0.1153	0.1171	0.105999999	0.108583334	0.009300001	0.008516667
D	9	5	B	SC	Rep3	SC_suphigh	48	0.114200003	0.115800001	0.105999999	0.108583334	0.008200005	0.007216667
D	10	5	B	SC	Rep3	SC_suphigh	48	0.124499999	0.125699997	0.105999999	0.108583334	0.0185	0.017116663
D	11	5	B	SC	Rep3	SC_suphigh	48	0.113700002	0.122900002	0.105999999	0.108583334	0.007700004	0.014316668
D	12	5	B	SC	Rep3	SC_suphigh	48	0.125200003	0.127000004	0.105999999	0.108583334	0.019200005	0.01841667
E	1	5	A	SC	Rep1	SC_suplow	48	0.111900002	0.114399999	0.105999999	0.108583334	0.005900003	0.005816666
E	2	5	A	SC	Rep1	SC_suplow	48	0.108099997	0.110799998	0.105999999	0.108583334	0.002099998	0.002216664
E	3	5	A	SC	Rep1	SC_suplow	48	0.110200003	0.112400003	0.105999999	0.108583334	0.004200004	0.003816669
E	4	5	A	SC	Rep1	SC_suplow	48	0.106700003	0.109999999	0.105999999	0.108583334	0.000700004	0.001416666
E	5	5	A	SC	Rep2	SC_suplow	48	0.112899996	0.115900002	0.105999999	0.108583334	0.006899998	0.007316669
E	6	5	A	SC	Rep2	SC_suplow	48	0.120099999	0.123499997	0.105999999	0.108583334	0.0141	0.014916663
E	7	5	B	SC	Rep2	SC_suphigh	48	0.115099996	0.118000001	0.105999999	0.108583334	0.009099998	0.009416667
E	8	5	B	SC	Rep2	SC_suphigh	48	0.114	0.1131	0.105999999	0.108583334	0.008000001	0.004516666
E	9	5	B	SC	Rep3	SC_suphigh	48	0.113700002	0.113600001	0.105999999	0.108583334	0.007700004	0.005016667
E	10	5	B	SC	Rep3	SC_suphigh	48	0.129800007	0.128900006	0.105999999	0.108583334	0.023800008	0.020316673
E	11	5	B	SC	Rep3	SC_suphigh	48	0.130199999	0.133399993	0.105999999	0.108583334	0.0242	0.02481666
E	12	5	B	SC	Rep3	SC_suphigh	48	0.1162	0.118000001	0.105999999	0.108583334	0.010200001	0.009416667
F	1	5	A	SC	Rep1	SC_suplow	48	0.113700002	0.116300002	0.105999999	0.108583334	0.007700004	0.007716668
F	2	5	A	SC	Rep1	SC_suplow	48	0.104099996	0.1061	0.105999999	0.108583334	-0.001900002	-0.002483333
F	3	5	A	SC	Rep1	SC_suplow	48	0.112300001	0.114799999	0.105999999	0.108583334	0.006300002	0.006216665
F	4	5	A	SC	Rep1	SC_suplow	48	0.108000003	0.112400003	0.105999999	0.108583334	0.002000004	0.003816669
F	5	5	A	SC	Rep2	SC_suplow	48	0.116899997	0.121600002	0.105999999	0.108583334	0.010899998	0.013016668
F	6	5	A	SC	Rep2	SC_suplow	48	0.119000003	0.121200003	0.105999999	0.108583334	0.013000004	0.012616669
F	7	5	B	SC	Rep2	SC_suphigh	48	0.114200003	0.114699997	0.105999999	0.108583334	0.008200005	0.006116663
F	8	5	B	SC	Rep2	SC_suphigh	48	0.112099998	0.113499999	0.105999999	0.108583334	0.006099999	0.004916665
F	9	5	B	SC	Rep3	SC_suphigh	48	0.114100002	0.115500003	0.105999999	0.108583334	0.008100003	0.00691667
F	10	5	B	SC	Rep3	SC_suphigh	48	0.118900001	0.120800003	0.105999999	0.108583334	0.012900002	0.01221667
F	11	5	B	SC	Rep3	SC_suphigh	48	0.128999993	0.129800007	0.105999999	0.108583334	0.022999994	0.021216673
F	12	5	B	SC	Rep3	SC_suphigh	48	0.1294	0.129299998	0.105999999	0.108583334	0.023400001	0.020716665
G	1	5	A	SC	Rep1	SC_suplow	48	0.115099996	0.118500002	0.105999999	0.108583334	0.009099998	0.009916668
G	2	5	A	SC	Rep1	SC_suplow	48	0.117600001	0.119099997	0.105999999	0.108583334	0.011600003	0.010516663
G	3	5	A	SC	Rep1	SC_suplow	48	0.110299997	0.110699996	0.105999999	0.108583334	0.004299998	0.002116663
G	4	5	A	SC	Rep1	SC_suplow	48	0.115699999	0.1162	0.105999999	0.108583334	0.0097	0.007616666
G	5	5	A	SC	Rep2	SC_suplow	48	0.114200003	0.114399999	0.105999999	0.108583334	0.008200005	0.005816666
G	6	5	A	SC	Rep2	SC_suplow	48	0.118600003	0.119800001	0.105999999	0.108583334	0.012600005	0.011216668
G	7	5	B	SC	Rep2	SC_suphigh	48	0.116499998	0.117799997	0.105999999	0.108583334	0.010499999	0.009216664
G	8	5	B	SC	Rep2	SC_suphigh	48	0.115900002	0.118100002	0.105999999	0.108583334	0.009900004	0.009516669
G	9	5	B	SC	Rep3	SC_suphigh	48	0.1294	0.130899996	0.105999999	0.108583334	0.023400001	0.022316662
G	10	5	B	SC	Rep3	SC_suphigh	48	0.124399997	0.125599995	0.105999999	0.108583334	0.018399999	0.017016662
G	11	5	B	SC	Rep3	SC_suphigh	48	0.127399996	0.127700001	0.105999999	0.108583334	0.021399997	0.019116667
G	12	5	B	SC	Rep3	SC_suphigh	48	0.126200005	0.127100006	0.105999999	0.108583334	0.020200007	0.018516672
H	1	5	A	SC	Rep1	SC_suplow	48	0.111400001	0.114500001	0.105999999	0.108583334	0.005400002	0.005916667
H	2	5	A	SC	Rep1	SC_suplow	48	0.116599999	0.119000003	0.105999999	0.108583334	0.010600001	0.010416669
H	3	5	A	SC	Rep1	SC_suplow	48	0.114200003	0.1149	0.105999999	0.108583334	0.008200005	0.006316667
H	4	5	A	CHLAMY	Rep1	blank	48	0.104099996	0.106600001	0.105999999	0.108583334	-0.001900002	-0.001983332
H	5	5	A	SC	Rep2	SC_suplow	48	0.117299996	0.120899998	0.105999999	0.108583334	0.011299998	0.012316664
H	6	5	A	SC	Rep2	SC_suplow	48	0.122599997	0.124600001	0.105999999	0.108583334	0.016599998	0.016016667
H	7	5	B	SC	Rep2	SC_suphigh	48	0.118799999	0.120200001	0.105999999	0.108583334	0.012800001	0.011616667
H	8	5	B	CHLAMY	Rep2	blank	48	0.097499996	0.099200003	0.105999999	0.108583334	-0.008500002	-0.009383331
H	9	5	B	SC	Rep3	SC_suphigh	48	0.1285	0.127599999	0.105999999	0.108583334	0.022500001	0.019016666
H	10	5	B	SC	Rep3	SC_suphigh	48	0.128700003	0.128000006	0.105999999	0.108583334	0.022700004	0.019416672
H	11	5	B	SC	Rep3	SC_suphigh	48	0.128600001	0.128099993	0.105999999	0.108583334	0.022600003	0.019516659
H	12	5	B	CHLAMY	Rep3	blank	48	0.104000002	0.106399998	0.105999999	0.108583334	-0.001999997	-0.002183336
A	1	1	A	ICL_186B	Rep1	B	0	0.100699998	0.103799999	0.101350001	0.103016668	-0.000650002	0.00078333
A	2	2	A	ICL_115	Rep1	B	0	0.098399997	0.102899998	0.101350001	0.103016668	-0.002950004	-0.00011667
A	3	3	A	ICL_163	Rep1	B	0	0.099200003	0.102799997	0.101350001	0.103016668	-0.002149998	-0.000216672
A	4	4	A	ICL_60	Rep1	B	0	0.1008	0.104400001	0.101350001	0.103016668	-0.000550001	0.001383333
A	5	1	A	ICL_186B	Rep2	B	0	0.093099996	0.0973	0.101350001	0.103016668	-0.008250004	-0.005716668
A	6	2	A	ICL_115	Rep2	B	0	0.095200002	0.099600002	0.101350001	0.103016668	-0.006149999	-0.003416666
A	7	3	A	ICL_163	Rep2	B	0	0.093199998	0.098399997	0.101350001	0.103016668	-0.008150003	-0.004616672
A	8	4	A	ICL_60	Rep2	B	0	0.0933	0.098399997	0.101350001	0.103016668	-0.008050001	-0.004616672
A	9	1	A	ICL_186B	Rep3	B	0	0.091899998	0.096199997	0.101350001	0.103016668	-0.009450002	-0.006816672
A	10	2	A	ICL_115	Rep3	B	0	0.092600003	0.095700003	0.101350001	0.103016668	-0.008749998	-0.007316665
A	11	3	A	ICL_163	Rep3	B	0	0.096500002	0.101999998	0.101350001	0.103016668	-0.004849999	-0.00101667
A	12	4	A	ICL_60	Rep3	B	0	0.0973	0.103399999	0.101350001	0.103016668	-0.00405	0.000383331
B	1	1	B	ICL_129B	Rep1	B	0	0.097800002	0.1017	0.101350001	0.103016668	-0.003549999	-0.001316668
B	2	2	B	ICL_117	Rep1	B	0	0.123599999	0.103799999	0.101350001	0.103016668	0.022249998	0.00078333
B	3	3	B	ICL_170	Rep1	B	0	0.126499996	0.105400003	0.101350001	0.103016668	0.025149995	0.002383335
B	4	4	B	ICL_24	Rep1	B	0	0.120099999	0.106700003	0.101350001	0.103016668	0.018749998	0.003683335
