Sampling_date	Sampling_time	Sampling_datetime	Day	Media	Condition	replicate	Measurement_type	Wavelength	Row	Column	Measurement	Filename	t (h)	Content	Measurement_blank_average	Measurement_fixed
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	B	9	13290.0	day7_b+c_4.xlsx	166.0	ICL_133	0.0	13290.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	C	9	5741.0	day7_b+c_4.xlsx	166.0	ICL_172	0.0	5741.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	D	9	14482.0	day7_b+c_4.xlsx	166.0	Chlamy	0.0	14482.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	E	9	8187.0	day7_b+c_4.xlsx	166.0	ICL_24	0.0	8187.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	F	9	10529.0	day7_b+c_4.xlsx	166.0	ICL_133	0.0	10529.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	G	9	5394.0	day7_b+c_4.xlsx	166.0	ICL_172	0.0	5394.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	H	9	12270.0	day7_b+c_4.xlsx	166.0	Chlamy	0.0	12270.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	A	10	9424.0	day7_b+c_4.xlsx	166.0	ICL_118B	0.0	9424.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	B	10	14411.0	day7_b+c_4.xlsx	166.0	ICL_20BA	0.0	14411.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	C	10	3441.0	day7_b+c_4.xlsx	166.0	ICL_184BA	0.0	3441.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	D	10	14309.0	day7_b+c_4.xlsx	166.0	Chlamy	0.0	14309.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	E	10	11047.0	day7_b+c_4.xlsx	166.0	ICL_118B	0.0	11047.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	F	10	10108.0	day7_b+c_4.xlsx	166.0	ICL_20BA	0.0	10108.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	G	10	4309.0	day7_b+c_4.xlsx	166.0	ICL_184BA	0.0	4309.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	H	10	12075.0	day7_b+c_4.xlsx	166.0	Chlamy	0.0	12075.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	A	11	7829.0	day7_b+c_4.xlsx	166.0	ICL_100	0.0	7829.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	B	11	11476.0	day7_b+c_4.xlsx	166.0	ICL_20BB	0.0	11476.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	C	11	5133.0	day7_b+c_4.xlsx	166.0	ICL_184BB	0.0	5133.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	D	11	11468.0	day7_b+c_4.xlsx	166.0	Chlamy	0.0	11468.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	E	11	10681.0	day7_b+c_4.xlsx	166.0	ICL_100	0.0	10681.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	F	11	13136.0	day7_b+c_4.xlsx	166.0	ICL_20BB	0.0	13136.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	G	11	5245.0	day7_b+c_4.xlsx	166.0	ICL_184BB	0.0	5245.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	H	11	11175.0	day7_b+c_4.xlsx	166.0	Chlamy	0.0	11175.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	A	12	11631.0	day7_b+c_4.xlsx	166.0	ICL_108	0.0	11631.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	B	12	8605.0	day7_b+c_4.xlsx	166.0	ICL_60	0.0	8605.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	C	12	9234.0	day7_b+c_4.xlsx	166.0	ICL_193	0.0	9234.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	D	12	11733.0	day7_b+c_4.xlsx	166.0	Chlamy	0.0	11733.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	E	12	10890.0	day7_b+c_4.xlsx	166.0	ICL_108	0.0	10890.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	F	12	12066.0	day7_b+c_4.xlsx	166.0	ICL_60	0.0	12066.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	G	12	8969.0	day7_b+c_4.xlsx	166.0	ICL_193	0.0	8969.0
22.02.2019	14:46:56	2019-02-22 14:46:56	day7	tp	b+c	4	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	H	12	11555.0	day7_b+c_4.xlsx	166.0	Chlamy	0.0	11555.0
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	A	1	0.2483000010251999	day6_b+c_1.xlsx	142.0	ICL_162	0.11244999963257994	0.13585000139261993
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	B	1	0.28450000286102295	day6_b+c_1.xlsx	142.0	ICL_115	0.11244999963257994	0.172050003228443
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	C	1	0.28929999470710754	day6_b+c_1.xlsx	142.0	ICL_144	0.11244999963257994	0.1768499950745276
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	D	1	0.34279999136924744	day6_b+c_1.xlsx	142.0	ICL_186A	0.11244999963257994	0.23034999173666748
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	E	1	0.29339998960494995	day6_b+c_1.xlsx	142.0	ICL_162	0.11244999963257994	0.18094998997237
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	F	1	0.2985999882221222	day6_b+c_1.xlsx	142.0	ICL_115	0.11244999963257994	0.18614998858954224
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	G	1	0.3488999903202057	day6_b+c_1.xlsx	142.0	ICL_144	0.11244999963257994	0.23644999068762573
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	H	1	0.3230000138282776	day6_b+c_1.xlsx	142.0	ICL_186A	0.11244999963257994	0.21055001419569763
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	A	2	0.24729999899864197	day6_b+c_1.xlsx	142.0	ICL_202A	0.11244999963257994	0.134849999366062
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	B	2	0.27720001339912415	day6_b+c_1.xlsx	142.0	ICL_199	0.11244999963257994	0.1647500137665442
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	C	2	0.30709999799728394	day6_b+c_1.xlsx	142.0	ICL_41	0.11244999963257994	0.19464999836470398
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	D	2	0.35429999232292175	day6_b+c_1.xlsx	142.0	ICL_186B	0.11244999963257994	0.2418499926903418
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	E	2	0.2791000008583069	day6_b+c_1.xlsx	142.0	ICL_202A	0.11244999963257994	0.16665000122572693
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	F	2	0.2736000120639801	day6_b+c_1.xlsx	142.0	ICL_199	0.11244999963257994	0.16115001243140015
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	G	2	0.310699999332428	day6_b+c_1.xlsx	142.0	ICL_41	0.11244999963257994	0.19824999969984802
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	H	2	0.32339999079704285	day6_b+c_1.xlsx	142.0	ICL_186B	0.11244999963257994	0.2109499911644629
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	A	3	0.28139999508857727	day6_b+c_1.xlsx	142.0	ICL_202B	0.11244999963257994	0.16894999545599731
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	B	3	0.30390000343322754	day6_b+c_1.xlsx	142.0	ICL_101	0.11244999963257994	0.19145000380064758
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	C	3	0.35269999504089355	day6_b+c_1.xlsx	142.0	ICL_114B	0.11244999963257994	0.2402499954083136
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	D	3	0.3361999988555908	day6_b+c_1.xlsx	142.0	ICL_170	0.11244999963257994	0.22374999922301086
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	E	3	0.31029999256134033	day6_b+c_1.xlsx	142.0	ICL_202B	0.11244999963257994	0.19784999292876038
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	F	3	0.319599986076355	day6_b+c_1.xlsx	142.0	ICL_101	0.11244999963257994	0.20714998644377502
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	G	3	0.3752000033855438	day6_b+c_1.xlsx	142.0	ICL_114B	0.11244999963257994	0.26275000375296387
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	H	3	0.29910001158714294	day6_b+c_1.xlsx	142.0	ICL_170	0.11244999963257994	0.186650011954563
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	A	4	0.26600000262260437	day6_b+c_1.xlsx	142.0	ICL_202C	0.11244999963257994	0.15355000299002441
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	B	4	0.32010000944137573	day6_b+c_1.xlsx	142.0	ICL_139A	0.11244999963257994	0.20765000980879578
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	C	4	0.3490999937057495	day6_b+c_1.xlsx	142.0	ICL_208B	0.11244999963257994	0.23664999407316956
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	D	4	0.37700000405311584	day6_b+c_1.xlsx	142.0	ICL_179A	0.11244999963257994	0.2645500044205359
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	E	4	0.32330000400543213	day6_b+c_1.xlsx	142.0	ICL_202C	0.11244999963257994	0.21085000437285217
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	F	4	0.33160001039505005	day6_b+c_1.xlsx	142.0	ICL_139A	0.11244999963257994	0.2191500107624701
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	G	4	0.3366999924182892	day6_b+c_1.xlsx	142.0	ICL_208B	0.11244999963257994	0.22424999278570923
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	H	4	0.3199999928474426	day6_b+c_1.xlsx	142.0	ICL_179A	0.11244999963257994	0.20754999321486267
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	A	5	0.24400000274181366	day6_b+c_1.xlsx	142.0	ICL_131	0.11244999963257994	0.1315500031092337
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	B	5	0.3237999975681305	day6_b+c_1.xlsx	142.0	ICL_103	0.11244999963257994	0.21134999793555054
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	C	5	0.3630000054836273	day6_b+c_1.xlsx	142.0	ICL_117	0.11244999963257994	0.25055000585104736
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	D	5	0.32850000262260437	day6_b+c_1.xlsx	142.0	ICL_179B	0.11244999963257994	0.21605000299002441
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	E	5	0.25380000472068787	day6_b+c_1.xlsx	142.0	ICL_131	0.11244999963257994	0.1413500050881079
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	F	5	0.334199994802475	day6_b+c_1.xlsx	142.0	ICL_103	0.11244999963257994	0.22174999516989502
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	G	5	0.3734999895095825	day6_b+c_1.xlsx	142.0	ICL_117	0.11244999963257994	0.26104998987700256
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	H	5	0.32330000400543213	day6_b+c_1.xlsx	142.0	ICL_179B	0.11244999963257994	0.21085000437285217
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	A	6	0.2574000060558319	day6_b+c_1.xlsx	142.0	ICL_116	0.11244999963257994	0.14495000642325195
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	B	6	0.31209999322891235	day6_b+c_1.xlsx	142.0	ICL_160	0.11244999963257994	0.1996499935963324
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	C	6	0.3264000117778778	day6_b+c_1.xlsx	142.0	ICL_132	0.11244999963257994	0.21395001214529785
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	D	6	0.3465000092983246	day6_b+c_1.xlsx	142.0	Chlamy	0.11244999963257994	0.23405000966574463
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	E	6	0.30630001425743103	day6_b+c_1.xlsx	142.0	ICL_116	0.11244999963257994	0.19385001462485107
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	F	6	0.2808000147342682	day6_b+c_1.xlsx	142.0	ICL_160	0.11244999963257994	0.16835001510168823
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	G	6	0.3075999915599823	day6_b+c_1.xlsx	142.0	ICL_132	0.11244999963257994	0.19514999192740234
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	H	6	0.3001999855041504	day6_b+c_1.xlsx	142.0	Chlamy	0.11244999963257994	0.18774998587157044
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	A	7	0.27149999141693115	day6_b+c_1.xlsx	142.0	ICL_112	0.11244999963257994	0.1590499917843512
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	B	7	0.27649998664855957	day6_b+c_1.xlsx	142.0	ICL_129A	0.11244999963257994	0.16404998701597961
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	C	7	0.22499999403953552	day6_b+c_1.xlsx	142.0	ICL_48	0.11244999963257994	0.11254999440695558
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	D	7	0.31949999928474426	day6_b+c_1.xlsx	142.0	Chlamy	0.11244999963257994	0.2070499996521643
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	E	7	0.31290000677108765	day6_b+c_1.xlsx	142.0	ICL_112	0.11244999963257994	0.2004500071385077
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	F	7	0.2791999876499176	day6_b+c_1.xlsx	142.0	ICL_129A	0.11244999963257994	0.16674998801733765
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	G	7	0.25360000133514404	day6_b+c_1.xlsx	142.0	ICL_48	0.11244999963257994	0.1411500017025641
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	H	7	0.30880001187324524	day6_b+c_1.xlsx	142.0	Chlamy	0.11244999963257994	0.19635001224066528
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	A	8	0.2264000028371811	day6_b+c_1.xlsx	142.0	ICL_163	0.11244999963257994	0.11395000320460115
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	B	8	0.3434999883174896	day6_b+c_1.xlsx	142.0	ICL_129B	0.11244999963257994	0.23104998868490967
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	C	8	0.2808000147342682	day6_b+c_1.xlsx	142.0	ICL_201	0.11244999963257994	0.16835001510168823
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	D	8	0.3382999897003174	day6_b+c_1.xlsx	142.0	Chlamy	0.11244999963257994	0.22584999006773743
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	E	8	0.263700008392334	day6_b+c_1.xlsx	142.0	ICL_163	0.11244999963257994	0.15125000875975403
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	F	8	0.302700012922287	day6_b+c_1.xlsx	142.0	ICL_129B	0.11244999963257994	0.19025001328970703
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	G	8	0.2809000015258789	day6_b+c_1.xlsx	142.0	ICL_201	0.11244999963257994	0.16845000189329895
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	H	8	0.26019999384880066	day6_b+c_1.xlsx	142.0	Chlamy	0.11244999963257994	0.1477499942162207
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	A	9	0.2542000114917755	day6_b+c_1.xlsx	142.0	ICL_24	0.11244999963257994	0.14175001185919556
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	B	9	0.35690000653266907	day6_b+c_1.xlsx	142.0	ICL_133	0.11244999963257994	0.2444500069000891
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	C	9	0.21729999780654907	day6_b+c_1.xlsx	142.0	ICL_172	0.11244999963257994	0.10484999817396913
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	D	9	0.34630000591278076	day6_b+c_1.xlsx	142.0	Chlamy	0.11244999963257994	0.2338500062802008
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	E	9	0.2531999945640564	day6_b+c_1.xlsx	142.0	ICL_24	0.11244999963257994	0.14074999493147644
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	F	9	0.335999995470047	day6_b+c_1.xlsx	142.0	ICL_133	0.11244999963257994	0.22354999583746704
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	G	9	0.23080000281333923	day6_b+c_1.xlsx	142.0	ICL_172	0.11244999963257994	0.11835000318075929
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	H	9	0.2791000008583069	day6_b+c_1.xlsx	142.0	Chlamy	0.11244999963257994	0.16665000122572693
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	A	10	0.3059000074863434	day6_b+c_1.xlsx	142.0	ICL_118B	0.11244999963257994	0.19345000785376343
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	B	10	0.39079999923706055	day6_b+c_1.xlsx	142.0	ICL_20BA	0.11244999963257994	0.2783499996044806
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	C	10	0.1860000044107437	day6_b+c_1.xlsx	142.0	ICL_184BA	0.11244999963257994	0.07355000477816377
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	D	10	0.33059999346733093	day6_b+c_1.xlsx	142.0	Chlamy	0.11244999963257994	0.21814999383475098
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	E	10	0.3273000121116638	day6_b+c_1.xlsx	142.0	ICL_118B	0.11244999963257994	0.21485001247908386
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	F	10	0.3327000141143799	day6_b+c_1.xlsx	142.0	ICL_20BA	0.11244999963257994	0.22025001448179993
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	G	10	0.2190999984741211	day6_b+c_1.xlsx	142.0	ICL_184BA	0.11244999963257994	0.10664999884154115
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	H	10	0.28060001134872437	day6_b+c_1.xlsx	142.0	Chlamy	0.11244999963257994	0.1681500117161444
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	A	11	0.29490000009536743	day6_b+c_1.xlsx	142.0	ICL_100	0.11244999963257994	0.18245000046278748
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	B	11	0.3734000027179718	day6_b+c_1.xlsx	142.0	ICL_20BB	0.11244999963257994	0.26095000308539185
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	C	11	0.22589999437332153	day6_b+c_1.xlsx	142.0	ICL_184BB	0.11244999963257994	0.11344999474074159
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	D	11	0.31850001215934753	day6_b+c_1.xlsx	142.0	Chlamy	0.11244999963257994	0.20605001252676758
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	E	11	0.2628999948501587	day6_b+c_1.xlsx	142.0	ICL_100	0.11244999963257994	0.15044999521757874
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	F	11	0.37229999899864197	day6_b+c_1.xlsx	142.0	ICL_20BB	0.11244999963257994	0.259849999366062
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	G	11	0.2554999887943268	day6_b+c_1.xlsx	142.0	ICL_184BB	0.11244999963257994	0.14304998916174683
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	H	11	0.29350000619888306	day6_b+c_1.xlsx	142.0	Chlamy	0.11244999963257994	0.1810500065663031
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	A	12	0.3319000005722046	day6_b+c_1.xlsx	142.0	ICL_108	0.11244999963257994	0.21945000093962463
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	B	12	0.33480000495910645	day6_b+c_1.xlsx	142.0	ICL_60	0.11244999963257994	0.2223500053265265
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	C	12	0.37619999051094055	day6_b+c_1.xlsx	142.0	ICL_193	0.11244999963257994	0.2637499908783606
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	D	12	0.3359000086784363	day6_b+c_1.xlsx	142.0	Chlamy	0.11244999963257994	0.22345000904585632
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	E	12	0.33629998564720154	day6_b+c_1.xlsx	142.0	ICL_108	0.11244999963257994	0.22384998601462158
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	F	12	0.26989999413490295	day6_b+c_1.xlsx	142.0	ICL_60	0.11244999963257994	0.157449994502323
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	G	12	0.33820000290870667	day6_b+c_1.xlsx	142.0	ICL_193	0.11244999963257994	0.2257500032761267
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Absorbance	750_nm	H	12	0.5145999789237976	day6_b+c_1.xlsx	142.0	Chlamy	0.11244999963257994	0.40214997929121765
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	A	1	5509.0	day6_b+c_1.xlsx	142.0	ICL_162	0.0	5509.0
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	B	1	10554.0	day6_b+c_1.xlsx	142.0	ICL_115	0.0	10554.0
21.02.2019	14:55:41	2019-02-21 14:55:41	day6	tp	b+c	1	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	C	1	11482.0	day6_b+c_1.xlsx	142.0	ICL_144	0.0	11482.0
